subject PestNr Step_Size_OnTrial Response_Interval Pest_Interval Condition block trial velH velH_Pest Reaction_Time velH_Subject Start_Above Response_MotionEstimation
lala 11 0.075 second second 20 1 267 6.6 5.931 0.339998006820679 0.25 0 1
lala 13 0.6 first first 10 1 268 -6.6 -4.956 0.299998044967651 0 0 1
lala 15 0.6 second first 4 1 269 6.6 6.756001 2.83999586105347 -0.25 0 -1
lala 12 0.075 first second 20 1 270 6.6 5.856 7.96004724502563 0.25 0 -1
lala 8 1.2 second second 7 1 271 8 6.44 1.87999677658081 -0.25 1 1
lala 9 2.4 first first 7 1 272 8 4.039999 0.339998006820679 -0.25 1 1
lala 13 0.15 second second 6 1 273 8 4.7925 0.839997529983521 -0.25 0 1
lala 16 0.3 second second 4 1 274 6.6 7.056001 0.499997854232788 -0.25 0 1
lala 9 0.6 second first 17 1 275 -8 -5.840001 0.579997777938843 0.25 1 -1
lala 17 0.15 first first 4 1 276 6.6 6.906001 0.219998121261597 -0.25 0 1
lala 15 0.01875 first first 23 1 277 8 6.94625 0.339998006820679 0.25 1 1
lala 11 0.15 second first 13 1 278 6.6 5.028001 0.39999794960022 0 1 -1
lala 10 0.3 second second 17 1 279 -8 -6.140001 0.259998083114624 0.25 1 1
lala 14 0.0375 second first 19 1 280 -6.6 -7.0905 0.439997911453247 0.25 1 -1
lala 15 0.15 first first 11 1 281 -6.6 -4.728 0.559997797012329 0 1 1
lala 12 0.6 second second 3 1 282 -6.6 -5.328 0.479997873306274 -0.25 1 1
lala 10 0.3 first second 12 1 283 6.6 4.206 0.459997892379761 0 0 -1
lala 11 0.15 first second 17 1 284 -8 -5.990001 0.539997816085815 0.25 1 -1
lala 8 0.3 first second 18 1 285 -6.6 -4.956 0.299998044967651 0.25 0 -1
lala 16 0.3 first first 11 1 286 -6.6 -4.428 0.599997758865356 0 1 1
lala 12 0.075 second first 13 1 287 6.6 5.103001 0.199998140335083 0 1 -1
lala 13 1.2 first first 3 1 288 -6.6 -4.128 7.12002801895142 -0.25 1 1
lala 12 0.075 second first 17 1 289 -8 -6.065001 0.419997930526733 0.25 1 -1
lala 12 0.6 first first 22 1 290 8 7.680002 0.279998064041138 0.25 0 1
lala 11 0.6 first second 12 1 291 6.6 4.806 0.719997644424438 0 0 -1
lala 6 0.3 second second 21 1 292 6.6 5.478 0.379997968673706 0.25 1 1
lala 17 0.6 second first 11 1 293 -6.6 -3.828 6.84002161026001 0 1 -1
lala 13 0.075 second second 13 1 294 6.6 5.178 0.279998064041138 0 1 1
lala 10 0.075 first second 2 1 295 -6.6 -5.330999 0.23999810218811 -0.25 0 -1
lala 14 0.0375 first first 14 1 296 8 4.755 0.439997911453247 0 0 1
