subject PestNr Step_Size_OnTrial Response_Interval Pest_Interval Condition block trial velH velH_Pest Reaction_Time velH_Subject Start_Above Response_MotionEstimation
lala 8 0.15 second second 20 1 135 6.6 6.57 1.15999722480774 0.25 System.Collections.Generic.List`1[System.Single] 1
lala 5 0.6 second second 1 1 136 -8 -7.4 0.959997415542603 -0.25 System.Collections.Generic.List`1[System.Single] 1
lala 6 1.2 first first 12 1 137 6.6 7.02 3.15999555587769 0 System.Collections.Generic.List`1[System.Single] 1
lala 6 0.3 second second 23 1 138 8 7.1 0.699997663497925 0.25 System.Collections.Generic.List`1[System.Single] 1
lala 8 0.15 second first 13 1 139 6.6 5.13 1.7199969291687 0 System.Collections.Generic.List`1[System.Single] -1
lala 6 0.3 second second 15 1 140 8 7.1 1.03999733924866 0 System.Collections.Generic.List`1[System.Single] 1
lala 6 1.2 first second 17 1 141 -8 -5.6 1.87999677658081 0.25 System.Collections.Generic.List`1[System.Single] -1
lala 10 0.15 second second 6 1 142 8 6.8 1.0999972820282 -0.25 System.Collections.Generic.List`1[System.Single] 1
lala 7 0.3 second second 15 1 143 8 6.8 1.73999691009521 0 System.Collections.Generic.List`1[System.Single] 1
lala 7 1.2 first second 12 1 144 6.6 5.82 2.63999605178833 0 System.Collections.Generic.List`1[System.Single] -1
lala 8 0.3 first first 15 1 145 8 6.5 1.01999735832214 0 System.Collections.Generic.List`1[System.Single] 1
lala 10 0.075 second second 10 1 146 -6.6 -6.72 1.59999680519104 0 System.Collections.Generic.List`1[System.Single] 1
lala 6 0.3 second second 1 1 147 -8 -7.1 0.99999737739563 -0.25 System.Collections.Generic.List`1[System.Single] 1
lala 6 0.3 first first 3 1 148 -6.6 -7.08 0.859997510910034 -0.25 System.Collections.Generic.List`1[System.Single] 1
lala 9 0.6 first first 0 1 149 -8 -5 2.45999622344971 -0.25 System.Collections.Generic.List`1[System.Single] 1
lala 9 0.15 second first 20 1 150 6.6 6.42 1.79999685287476 0.25 System.Collections.Generic.List`1[System.Single] -1
lala 8 0.6 first first 12 1 151 6.6 6.42 0.899997472763062 0 System.Collections.Generic.List`1[System.Single] 1
lala 9 0.15 second second 8 1 152 -8 -4.55 2.7399959564209 0 System.Collections.Generic.List`1[System.Single] 1
lala 7 0.6 first second 16 1 153 -8 -5 2.49999618530273 0.25 System.Collections.Generic.List`1[System.Single] -1
lala 5 0.6 second first 4 1 154 6.6 7.619999 6.02000284194946 -0.25 System.Collections.Generic.List`1[System.Single] -1
lala 9 0.6 second first 15 1 155 8 5.9 1.43999695777893 0 System.Collections.Generic.List`1[System.Single] -1
lala 10 0.3 first first 15 1 156 8 6.2 1.17999720573425 0 System.Collections.Generic.List`1[System.Single] 1
