subject PestNr Step_Size_OnTrial Response_Interval Pest_Interval Condition block trial velH velH_Pest Reaction_Time velH_Subject Start_Above Response_MotionEstimation
lala 8 0.6 first second 15 1 153 8 4.640001 3.09999561309814 0 1 -1
lala 7 1.2 first second 21 1 154 6.6 5.178 1.19999718666077 0.25 1 -1
lala 6 0.3 first first 5 1 155 6.6 7.878 2.65999603271484 -0.25 1 1
lala 6 1.2 first first 14 1 156 8 7.679999 1.23999714851379 0 0 1
lala 11 0.15 second first 0 1 157 -8 -6.405 2.75999593734741 -0.25 0 -1
lala 8 0.6 first second 8 1 158 -8 -3.480001 1.49999690055847 0 0 -1
lala 5 0.6 second first 23 1 159 8 7.640001 2.53999614715576 0.25 1 -1
lala 5 0.6 first first 13 1 160 6.6 5.778 3.33999538421631 0 1 1
lala 4 1.2 first second 6 1 161 8 8.88 1.21999716758728 -0.25 0 -1
lala 11 0.6 first second 18 1 162 -6.6 -9.756001 2.41999626159668 0.25 0 -1
lala 12 1.2 first first 16 1 163 -8 -10.68 3.27999544143677 0.25 0 1
lala 1 1.2 second first 2 1 164 -6.6 -4.356 1.33999705314636 -0.25 0 -1
lala 6 0.3 first second 10 1 165 -6.6 -5.256 1.59999680519104 0 0 -1
lala 13 0.6 first first 16 1 166 -8 -10.08 1.25999712944031 0.25 0 1
lala 10 0.3 first second 22 1 167 8 7.980001 3.09999561309814 0.25 0 -1
lala 6 0.6 second second 23 1 168 8 8.240001 1.13999724388123 0.25 1 1
lala 4 1.2 first second 4 1 169 6.6 7.955999 0.759997606277466 -0.25 0 -1
lala 7 1.2 second first 14 1 170 8 6.48 3.55999517440796 0 0 -1
lala 7 0.3 second first 19 1 171 -6.6 -6.078 5.079993724823 0.25 1 -1
lala 5 0.6 first first 12 1 172 6.6 4.956 4.17999458312988 0 0 1
lala 5 2.4 first first 6 1 173 8 11.28 1.19999718666077 -0.25 0 1
lala 9 0.3 first second 8 1 174 -8 -3.780001 0.899997472763062 0 0 -1
lala 7 0.3 second second 23 1 175 8 7.940001 0.939997434616089 0.25 1 1
lala 13 0.3 second second 9 1 176 -8 -5.24 1.25999712944031 0 1 1
lala 8 0.15 first first 19 1 177 -6.6 -6.228 1.11999726295471 0.25 1 1
lala 5 2.4 second second 4 1 178 6.6 10.356 1.03999733924866 -0.25 0 1
lala 6 0.3 second first 13 1 179 6.6 5.478 1.49999690055847 0 1 -1
lala 6 1.2 first first 6 1 180 8 10.08 0.859997510910034 -0.25 0 1
lala 9 0.3 first second 15 1 181 8 4.940001 1.81999683380127 0 1 -1
lala 7 0.3 first first 5 1 182 6.6 7.578 1.61999702453613 -0.25 1 1
lala 7 0.3 second first 10 1 183 -6.6 -5.556 1.65999698638916 0 0 -1
lala 2 1.2 second first 2 1 184 -6.6 -5.556 2.07999658584595 -0.25 0 -1
lala 8 0.3 second second 10 1 185 -6.6 -5.856 2.45999622344971 0 0 1
lala 14 0.6 first first 16 1 186 -8 -9.480001 2.43999624252319 0.25 0 1
lala 5 0.6 second first 20 1 187 6.6 7.355999 4.67999410629272 0.25 0 -1
lala 8 0.6 second first 14 1 188 8 7.079999 1.47999691963196 0 0 -1
lala 9 0.3 first first 1 1 189 -8 -7.34 1.43999695777893 -0.25 1 1
lala 8 0.3 first first 5 1 190 6.6 7.278 2.33999633789063 -0.25 1 1
lala 3 1.2 first first 2 1 191 -6.6 -6.756 3.05999565124512 -0.25 0 1
lala 7 0.6 second first 3 1 192 -6.6 -5.778 0.959997415542603 -0.25 1 -1
lala 8 2.4 first second 11 1 193 -6.6 -5.178 1.91999673843384 0 1 -1
lala 9 0.15 second second 10 1 194 -6.6 -5.706 2.17999649047852 0 0 1
lala 14 0.15 second first 9 1 195 -8 -5.09 0.679997682571411 0 1 -1
lala 4 1.2 first second 2 1 196 -6.6 -5.556 0.919997453689575 -0.25 0 -1
lala 9 0.6 first first 14 1 197 8 7.679999 1.33999705314636 0 0 1
lala 6 0.6 first first 12 1 198 6.6 4.356 1.69999694824219 0 0 1
